https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1660694400,2022-08-17 00:00:00,BTC/USDT,24069,24425,23269,23304,11.27546321,262763.39464584
1660608000,2022-08-16 00:00:00,BTC/USDT,24176,24185,23713,23864,2.55938136,61077.076775040005
1660521600,2022-08-15 00:00:00,BTC/USDT,24427,25200,23910,24090,2.58946798,62380.283638199995
1660435200,2022-08-14 00:00:00,BTC/USDT,24773,25003,24202,24271,1.98149379,48092.835777090004
1660348800,2022-08-13 00:00:00,BTC/USDT,24380,24807,24380,24505,1.86989658,45821.8156929
1660262400,2022-08-12 00:00:00,BTC/USDT,24000,24393,23760,24393,3.70923427,90479.35154811
1660176000,2022-08-11 00:00:00,BTC/USDT,23966,24873,23944,23944,4.08532064,97818.91740416
1660089600,2022-08-10 00:00:00,BTC/USDT,22874.61,24149,22690.8,23937,14.21567491,340280.61032067
1660003200,2022-08-09 00:00:00,BTC/USDT,23808.4,23886.77,22990.34,23199.58,2.88459730,66921.445829134
1659916800,2022-08-08 00:00:00,BTC/USDT,23218.99,24240.28,23200.16,23760,6.32879734,150372.2247984
1659830400,2022-08-07 00:00:00,BTC/USDT,23037.44,23310.03,22939.76,23122.19,1.48602608,34360.1773667152
1659744000,2022-08-06 00:00:00,BTC/USDT,23295.02,23296.5,23128.76,23155.62,0.92218407,21353.7438949734
1659657600,2022-08-05 00:00:00,BTC/USDT,22720.69,23409.92,22720.69,23243.81,11.38017822,264518.7003118182
1659571200,2022-08-04 00:00:00,BTC/USDT,22819.68,23216.53,22549.44,22615.52,11.03293938,249515.66120717762
1659484800,2022-08-03 00:00:00,BTC/USDT,22727.68,23601.42,22727.68,22833.1,6.28384509,143479.66332447898
1659398400,2022-08-02 00:00:00,BTC/USDT,23245.58,23411.8,22717.17,23084.2,5.27037649,121662.42497045801
1659312000,2022-08-01 00:00:00,BTC/USDT,23373.15,23406.59,22847.29,23321.41,5.92000955,138062.96991946548
1659225600,2022-07-31 00:00:00,BTC/USDT,23546.57,24119.08,23260.34,23338.38,5.75284614,134262.10929685322
1659139200,2022-07-30 00:00:00,BTC/USDT,23906.00,24625.00,23573.80,23713.19,29.52167342,700053.0509264098
1659052800,2022-07-29 00:00:00,BTC/USDT,23850.78,24408.80,23465.29,23906.89,9.90906245,236894.8659952805
1658966400,2022-07-28 00:00:00,BTC/USDT,23010.36,24089.78,22784.58,23906.39,36.49391539,872437.773940342
1658880000,2022-07-27 00:00:00,BTC/USDT,21210.78,23036.04,21061.74,22936.69,17.33037225,397501.3758828525
1658793600,2022-07-26 00:00:00,BTC/USDT,21258.70,21258.70,20792.87,21098.62,11.87610061,250569.3338521582
1658707200,2022-07-25 00:00:00,BTC/USDT,22571.05,22571.05,21298.19,21353.99,11.11202319,237286.03207902814
1658620800,2022-07-24 00:00:00,BTC/USDT,22586.64,22974.56,22502.92,22604.23,3.04798999,68897.4667716577
1658534400,2022-07-23 00:00:00,BTC/USDT,22792.31,22981.06,21983.23,22461.22,3.52135637,79093.9601249714
1658448000,2022-07-22 00:00:00,BTC/USDT,23138.47,23684.18,22549.49,22720.55,11.22992151,255149.99316403051
1658361600,2022-07-21 00:00:00,BTC/USDT,23297.35,23385.99,22434.29,23156.28,8.31981653,192656.0011173084
1658275200,2022-07-20 00:00:00,BTC/USDT,23076.53,24205.25,22998.81,23251.44,24.66423270,573478.9267700879
1658188800,2022-07-19 00:00:00,BTC/USDT,22431.76,23726.67,21615.54,23284.37,18.56676758,432315.4860367246
1658102400,2022-07-18 00:00:00,BTC/USDT,20942.69,22720.00,20942.69,22522.81,8.42980412,189862.8765319772
1658016000,2022-07-17 00:00:00,BTC/USDT,21283.47,21551.09,20500.05,20969.82,4.61633072,96803.62425887039
1657929600,2022-07-16 00:00:00,BTC/USDT,20739.72,21529.50,20515.98,21266.01,5.06697576,107754.3571819176
1657843200,2022-07-15 00:00:00,BTC/USDT,20580.84,21165.79,20478.40,20975.50,5.54434547,116295.418405985
1657756800,2022-07-14 00:00:00,BTC/USDT,20208.45,20832.60,19652.53,20560.57,17.02875198,350120.8470974286
1657670400,2022-07-13 00:00:00,BTC/USDT,19406.51,20315.08,18800.01,20240.28,13.72565292,277811.0582836176
1657584000,2022-07-12 00:00:00,BTC/USDT,19856.32,19941.55,19367.47,19478.18,4.83346829,94147.1653769122
1657497600,2022-07-11 00:00:00,BTC/USDT,20702.36,20819.03,19990.26,19990.26,11.50098969,229907.7741604194
1657411200,2022-07-10 00:00:00,BTC/USDT,21591.34,21594.45,20695.05,20826.92,0.59539078,12400.1561437976
1657324800,2022-07-09 00:00:00,BTC/USDT,21524.84,21861.99,21376.69,21587.18,2.76305438,59646.5522508484
1657238400,2022-07-08 00:00:00,BTC/USDT,21632.94,22446.93,21304.76,21971.85,38.65452046,849311.325369051
1657152000,2022-07-07 00:00:00,BTC/USDT,20535.57,21706.73,20280.53,21677.07,98.67082704,2138894.424703973
1657065600,2022-07-06 00:00:00,BTC/USDT,20147.30,20573.41,19830.09,20559.52,6.77879987,139368.8715032624
1656979200,2022-07-05 00:00:00,BTC/USDT,20215.69,20636.26,19357.75,20175.07,115.63994116,2333043.9076988813
1656892800,2022-07-04 00:00:00,BTC/USDT,19279.30,20294.40,19106.91,20294.40,8.91222424,180868.24361625602
1656806400,2022-07-03 00:00:00,BTC/USDT,19203.30,19502.71,18817.77,19238.46,2.10075495,40415.29007537699
1656720000,2022-07-02 00:00:00,BTC/USDT,19233.97,19385.07,19000.00,19250.31,18.01377202,346770.69565432623
1656633600,2022-07-01 00:00:00,BTC/USDT,19837.55,20871.09,18993.02,19424.61,9.80617943,190481.21101777232
1656547200,2022-06-30 00:00:00,BTC/USDT,20027.59,22449.16,18745.23,19927.12,23.20359668,462380.85547396156
1656460800,2022-06-29 00:00:00,BTC/USDT,20284.84,20380.46,19871.12,20081.77,18.41685360,369843.018118872
1656374400,2022-06-28 00:00:00,BTC/USDT,20797.87,21082.52,20230.51,20230.51,3.06644352,62035.716295795195
1656288000,2022-06-27 00:00:00,BTC/USDT,21076.61,21537.61,20655.31,20887.12,7.07267891,147727.89311463918
1656201600,2022-06-26 00:00:00,BTC/USDT,21472.52,21472.52,20982.65,21019.09,1.30616647,27454.4305879123
1656115200,2022-06-25 00:00:00,BTC/USDT,21230.39,21510.80,20855.57,21421.33,7.31154762,156623.0743787346
1656028800,2022-06-24 00:00:00,BTC/USDT,21107.30,21404.66,20760.61,21356.38,4.86802337,103963.35693860061
1655942400,2022-06-23 00:00:00,BTC/USDT,20032.51,21136.28,20032.51,21117.52,6.98039757,147408.6852924264
1655856000,2022-06-22 00:00:00,BTC/USDT,20606.71,20865.60,19798.85,20008.88,147.26705802,2946648.8918752177
1655769600,2022-06-21 00:00:00,BTC/USDT,20586.86,21671.79,20426.57,20675.22,26.76552725,553383.1643097451
1655683200,2022-06-20 00:00:00,BTC/USDT,20375.43,21039.07,19705.32,20679.94,7.06466887,146096.9283514678
1655596800,2022-06-19 00:00:00,BTC/USDT,18992.47,20787.04,18065.75,20633.34,17.86259788,368565.0553413192
1655510400,2022-06-18 00:00:00,BTC/USDT,20448.47,20588.36,17658.90,19022.00,35.48772325,675047.4716615
1655424000,2022-06-17 00:00:00,BTC/USDT,20621.08,21336.88,20390.88,20524.59,9.38036972,192528.2425514148
1655337600,2022-06-16 00:00:00,BTC/USDT,22693.45,22952.55,20394.61,20394.61,14.46965063,295102.8814351043
1655251200,2022-06-15 00:00:00,BTC/USDT,22047.88,22727.60,20117.92,22631.22,50.60720479,1145302.7851875438
1655164800,2022-06-14 00:00:00,BTC/USDT,22425.40,23249.69,20887.91,21992.67,18.83671392,414269.63312696636
1655078400,2022-06-13 00:00:00,BTC/USDT,26734.48,26833.56,22000.00,22453.83,44.06069838,989331.4311057954
1654992000,2022-06-12 00:00:00,BTC/USDT,28502.97,28543.54,26666.00,26766.16,14.10409749,377512.53007293836
1654905600,2022-06-11 00:00:00,BTC/USDT,29424.69,29424.70,28213.00,28319.05,2.09926099,59449.07693885949
1654819200,2022-06-10 00:00:00,BTC/USDT,29711.20,30180.58,28942.32,29176.34,5.11583337,149261.2937864658
1654732800,2022-06-09 00:00:00,BTC/USDT,30196.17,30556.98,30067.52,30193.44,0.97100272,29317.912366156797
1654646400,2022-06-08 00:00:00,BTC/USDT,30922.55,30995.22,30071.70,30216.42,3.73428796,112836.8134003032
1654560000,2022-06-07 00:00:00,BTC/USDT,30743.34,31416.02,29393.25,31416.02,6.43505564,202163.8366873528
1654473600,2022-06-06 00:00:00,BTC/USDT,30213.00,31746.27,30213.00,31494.80,7.13656176,224764.585318848
1654387200,2022-06-05 00:00:00,BTC/USDT,29854.61,30024.74,29611.81,30009.78,0.89361214,26817.103726729198
1654300800,2022-06-04 00:00:00,BTC/USDT,29599.65,29913.00,29509.08,29687.83,0.06522859,1936.4952910597
1654214400,2022-06-03 00:00:00,BTC/USDT,30400.00,30618.40,29300.00,29831.40,9.37815887,279763.608514518
1654128000,2022-06-02 00:00:00,BTC/USDT,29756.00,30671.05,29722.29,30440.91,6.06163163,184521.5829019833
1654041600,2022-06-01 00:00:00,BTC/USDT,31740.00,31950.00,29485.48,29813.18,10.14264407,302384.4733348426
1653955200,2022-05-31 00:00:00,BTC/USDT,31694.56,32750.00,31276.80,31797.86,4.41331508,140333.97504972882
1653868800,2022-05-30 00:00:00,BTC/USDT,29390.85,32198.00,29390.85,31729.24,9.59666433,304494.8657260092
1653782400,2022-05-29 00:00:00,BTC/USDT,29073.30,29500.00,28958.62,29500.00,4.26644831,125860.225145
1653696000,2022-05-28 00:00:00,BTC/USDT,28686.91,29100.00,28571.54,29015.79,6.01371736,174492.7600371144
1653609600,2022-05-27 00:00:00,BTC/USDT,28711.36,29292.59,28711.36,29158.49,1.39700031,40734.4195691319
1653523200,2022-05-26 00:00:00,BTC/USDT,29735.00,29848.19,28100.00,29513.71,9.83157480,290166.247490508
1653436800,2022-05-25 00:00:00,BTC/USDT,29880.00,30210.64,29387.79,29698.38,3.86445331,114768.0028926378
1653350400,2022-05-24 00:00:00,BTC/USDT,29178.00,29724.32,29050.56,29621.41,4.84872850,143626.174877185
1653264000,2022-05-23 00:00:00,BTC/USDT,30375.98,30568.95,28965.00,28965.00,5.73024814,165976.6373751
1653177600,2022-05-22 00:00:00,BTC/USDT,29326.00,30309.38,29300.18,30309.38,1.19870028,36331.8622926264
1653091200,2022-05-21 00:00:00,BTC/USDT,29103.77,29577.46,29103.77,29485.89,0.77797919,22939.4088186291
1653004800,2022-05-20 00:00:00,BTC/USDT,30223.28,30371.84,28776.86,29323.34,3.80191864,111484.95293305759
1652918400,2022-05-19 00:00:00,BTC/USDT,29026.69,30507.84,28925.83,30116.70,6.21845539,187279.355444013
1652832000,2022-05-18 00:00:00,BTC/USDT,30491.04,30586.56,28899.58,29150.00,8.79301967,256316.5233805
1652745600,2022-05-17 00:00:00,BTC/USDT,29837.16,30674.82,29484.42,30551.44,6.95397804,212454.0428503776
1652659200,2022-05-16 00:00:00,BTC/USDT,31286.11,31286.11,29330.95,30203.69,15.93282799,481230.1974332831
1652572800,2022-05-15 00:00:00,BTC/USDT,29760.89,31348.78,29485.36,31348.78,6.04738520,189578.14821005598
1652486400,2022-05-14 00:00:00,BTC/USDT,29386.74,30086.63,28814.30,30082.01,9.61941066,289371.20766822656
1652400000,2022-05-13 00:00:00,BTC/USDT,28996.99,32198.00,28930.27,29396.65,94.22867648,2770007.4224457922
1652313600,2022-05-12 00:00:00,BTC/USDT,29180.05,31699.82,26839.41,29058.82,118.71129114,3449610.041204855
1652227200,2022-05-11 00:00:00,BTC/USDT,30994.64,32064.74,27880.00,29013.65,94.05602738,2728908.658793737
1652140800,2022-05-10 00:00:00,BTC/USDT,30000.00,32511.17,29800.00,30991.92,21.03595526,651944.6425414992
1652054400,2022-05-09 00:00:00,BTC/USDT,34106.79,34225.89,30050.00,30050.00,44.98146773,1351693.1052865
1651968000,2022-05-08 00:00:00,BTC/USDT,35367.54,35394.39,33521.25,34127.31,13.74078780,468936.12489481794
1651881600,2022-05-07 00:00:00,BTC/USDT,36063.41,36097.34,34939.20,35553.48,8.72612611,310244.1501293628
1651795200,2022-05-06 00:00:00,BTC/USDT,36565.19,36565.19,35293.00,36091.99,17.45216932,629883.5205757468
1651708800,2022-05-05 00:00:00,BTC/USDT,39611.17,39774.16,35721.31,36590.32,18.26030848,668150.5305819135
1651622400,2022-05-04 00:00:00,BTC/USDT,37733.21,40000.00,37733.21,39616.92,11.30685853,447942.9098343276
1651536000,2022-05-03 00:00:00,BTC/USDT,38453.18,38559.88,37577.78,37856.61,7.90373974,299208.7928786814
1651449600,2022-05-02 00:00:00,BTC/USDT,38594.68,39075.32,38094.85,38503.37,6.75214583,259980.36918644712
1651363200,2022-05-01 00:00:00,BTC/USDT,37500.00,38604.39,37485.95,38487.66,4.85339786,186795.92668040763
1651276800,2022-04-30 00:00:00,BTC/USDT,38627.29,38688.40,37585.13,37689.39,5.98462565,225556.89012685348
1651190400,2022-04-29 00:00:00,BTC/USDT,39658.00,39708.08,38207.07,38567.68,26.29819371,1014260.3195852928
1651104000,2022-04-28 00:00:00,BTC/USDT,39459.06,40250.39,38938.84,39730.00,21.94055159,871698.1146706999
1651017600,2022-04-27 00:00:00,BTC/USDT,38187.86,39391.89,38041.41,39169.57,23.96262917,938605.8806583568
1650931200,2022-04-26 00:00:00,BTC/USDT,40449.63,40741.26,37750.00,38104.46,17.88505684,681500.4329575064
1650844800,2022-04-25 00:00:00,BTC/USDT,39343.43,40575.94,38250.00,40412.14,20.70127958,836583.0085661012
1650758400,2022-04-24 00:00:00,BTC/USDT,39560.86,39829.62,39000.00,39507.91,3.42842408,135449.86999447283
1650672000,2022-04-23 00:00:00,BTC/USDT,39686.13,39967.94,39283.69,39393.36,4.87849474,192180.2995509264
1650585600,2022-04-22 00:00:00,BTC/USDT,40381.56,40750.98,39207.99,39715.04,9.40840353,373655.1225300912
1650499200,2022-04-21 00:00:00,BTC/USDT,41416.44,42935.41,40000.00,40512.31,21.13791711,856345.850714624
1650412800,2022-04-20 00:00:00,BTC/USDT,41312.27,42133.07,40938.14,41368.60,12.99016101,537384.774758286
1650326400,2022-04-19 00:00:00,BTC/USDT,40861.29,41759.23,40620.07,41487.35,4.40877545,182908.4101655575
1650240000,2022-04-18 00:00:00,BTC/USDT,39878.04,41022.83,38624.02,40919.49,30.24815974,1237739.2699993325
1650153600,2022-04-17 00:00:00,BTC/USDT,40363.99,40511.47,39750.00,39783.13,0.86205533,34295.2592605829
1650067200,2022-04-16 00:00:00,BTC/USDT,40603.77,40690.17,40049.51,40497.76,2.73337555,110695.587013768
1649980800,2022-04-15 00:00:00,BTC/USDT,39902.51,40710.10,39883.76,40320.70,3.78742485,152711.62114939498
1649894400,2022-04-14 00:00:00,BTC/USDT,41300.00,41407.57,39500.01,39935.37,3.52950705,140952.1699593585
1649808000,2022-04-13 00:00:00,BTC/USDT,40111.74,41378.53,39683.12,41233.02,20.65604041,851710.927346338
1649721600,2022-04-12 00:00:00,BTC/USDT,39391.21,40659.28,39313.00,40114.81,11.96151494,479833.8991302614
1649635200,2022-04-11 00:00:00,BTC/USDT,42071.81,42366.44,39242.77,39461.52,25.78090746,1017353.7953509392
1649548800,2022-04-10 00:00:00,BTC/USDT,42764.08,43647.70,41899.24,42198.46,7.70872333,325296.2530920718
1649462400,2022-04-09 00:00:00,BTC/USDT,42303.70,42824.28,42184.39,42711.36,3.23837673,138315.4743306528
1649376000,2022-04-08 00:00:00,BTC/USDT,43395.96,43960.26,42222.22,42222.22,6.14386772,259407.73452473842
1649289600,2022-04-07 00:00:00,BTC/USDT,43247.17,43853.26,42784.67,43477.76,5.26390237,228862.68390629123
1649203200,2022-04-06 00:00:00,BTC/USDT,45333.00,45506.02,43307.09,43427.26,17.33542296,752829.9200938896
1649116800,2022-04-05 00:00:00,BTC/USDT,46614.22,47015.95,45511.21,45582.76,11.47034445,522849.95818168204
1649030400,2022-04-04 00:00:00,BTC/USDT,46284.38,46712.29,45186.89,46641.63,37.17960370,1734117.319322031
1648944000,2022-04-03 00:00:00,BTC/USDT,45666.00,47378.72,45651.06,46378.47,2.69843086,125149.09468758422
1648857600,2022-04-02 00:00:00,BTC/USDT,47000.00,47200.00,45667.00,46192.98,1.06391443,49145.37798670141
1648771200,2022-04-01 00:00:00,BTC/USDT,45430.13,46667.00,44333.00,46317.25,4.87873823,225969.73828346748
1648684800,2022-03-31 00:00:00,BTC/USDT,47171.09,47560.25,45252.20,45501.26,3.80650886,173200.9493311636
1648598400,2022-03-30 00:00:00,BTC/USDT,47424.79,47667.00,46623.10,46993.50,5.14860153,241950.806000055
1648512000,2022-03-29 00:00:00,BTC/USDT,47126.56,48031.97,46982.10,47444.94,4.21768316,200107.7244652104
1648425600,2022-03-28 00:00:00,BTC/USDT,47000.00,48188.44,46712.59,47107.25,15.32216961,721785.2743606725
